5.5790 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
19.3597 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1366, 768]. Using actual size
23.2040 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001867D9FF040>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000186C05FD3D0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1366,  768]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
23.2041 	EXP 	window1: mouseVisible = True
23.2043 	EXP 	window1: mouseVisible = False
23.2043 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
23.2044 	EXP 	window1: recordFrameIntervals = False
23.3721 	EXP 	window1: recordFrameIntervals = True
23.5555 	EXP 	Screen (0) actual frame rate measured at 60.06Hz
23.5555 	EXP 	window1: recordFrameIntervals = False
31.6283 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
31.6468 	EXP 	Created polygon_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([-1.    ,  0.0039, -1.    ]), fillColorSpace='rgb', fillRGB=array([-1.    ,  0.0039, -1.    ]), interpolate=True, lineColor=array([-1.    ,  0.0039, -1.    ]), lineColorSpace='rgb', lineRGB=array([-1.    ,  0.0039, -1.    ]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
31.7406 	EXP 	Sound sound_1 set volume 1.000
32.7014 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05000000000000001, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
32.8518 	EXP 	window1: mouseVisible = True
32.8721 	EXP 	Imported C:/Users/Dell/Desktop/binding task excel.xlsx as conditions, 12 conditions, 3 params
32.9224 	EXP 	Created sequence: random, trialTypes=12, nReps=5, seed=None
32.9235 	EXP 	New trial (rep=0, index=0): {'delay': 0.4, 'freq': 400, 'condition': 'unexp'}
33.0116 	EXP 	textbox: autoLog = True
33.0116 	EXP 	polygon: autoDraw = True
33.8546 	EXP 	polygon_2: autoDraw = True
34.0215 	EXP 	polygon: autoDraw = False
34.1740 	DATA 	Keypress: space
34.1950 	EXP 	polygon: autoDraw = False
34.1950 	EXP 	polygon_2: autoDraw = False
34.9232 	EXP 	text: autoDraw = True
34.9232 	EXP 	textbox: autoDraw = True
36.0542 	DATA 	Keypress: num_4
36.2212 	DATA 	Keypress: num_5
37.4279 	DATA 	Mouse: Left button down, pos=(707,156)
37.4396 	EXP 	New trial (rep=0, index=1): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
37.4536 	EXP 	text: autoDraw = False
37.4536 	EXP 	textbox: autoDraw = False
37.4536 	EXP 	polygon: autoDraw = True
37.6572 	DATA 	Mouse:  Left button up, pos=(707,156)
38.4390 	EXP 	polygon_2: autoDraw = True
38.4565 	EXP 	polygon: autoDraw = False
39.9789 	DATA 	Keypress: space
39.9901 	EXP 	polygon: autoDraw = False
39.9901 	EXP 	polygon_2: autoDraw = False
40.4190 	EXP 	text: autoDraw = True
40.4190 	EXP 	textbox: autoDraw = True
41.3042 	DATA 	Keypress: num_8
41.5268 	DATA 	Keypress: num_8
42.3438 	DATA 	Mouse: Left button down, pos=(707,156)
42.3561 	EXP 	New trial (rep=0, index=2): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
42.3708 	EXP 	text: autoDraw = False
42.3708 	EXP 	textbox: autoDraw = False
42.3708 	EXP 	polygon: autoDraw = True
42.5791 	DATA 	Mouse:  Left button up, pos=(707,156)
43.3556 	EXP 	polygon_2: autoDraw = True
43.3728 	EXP 	polygon: autoDraw = False
43.8737 	DATA 	Keypress: space
43.8872 	EXP 	polygon: autoDraw = False
43.8872 	EXP 	polygon_2: autoDraw = False
44.5708 	EXP 	text: autoDraw = True
44.5708 	EXP 	textbox: autoDraw = True
44.9860 	DATA 	Keypress: num_3
45.1608 	DATA 	Keypress: num_5
46.2214 	DATA 	Mouse: Left button down, pos=(707,156)
46.2232 	EXP 	New trial (rep=0, index=3): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
46.2375 	EXP 	text: autoDraw = False
46.2375 	EXP 	textbox: autoDraw = False
46.2375 	EXP 	polygon: autoDraw = True
46.4627 	DATA 	Mouse:  Left button up, pos=(707,156)
47.2228 	EXP 	polygon_2: autoDraw = True
47.2391 	EXP 	polygon: autoDraw = False
48.2777 	DATA 	Keypress: space
48.2893 	EXP 	polygon: autoDraw = False
48.2893 	EXP 	polygon_2: autoDraw = False
49.0046 	EXP 	text: autoDraw = True
49.0046 	EXP 	textbox: autoDraw = True
49.4354 	DATA 	Keypress: num_1
49.6278 	DATA 	Keypress: num_1
50.3780 	DATA 	Mouse: Left button down, pos=(707,156)
50.3893 	EXP 	New trial (rep=0, index=4): {'delay': 0.1, 'freq': 400, 'condition': 'unexp'}
50.4041 	EXP 	text: autoDraw = False
50.4041 	EXP 	textbox: autoDraw = False
50.4041 	EXP 	polygon: autoDraw = True
50.6118 	DATA 	Mouse:  Left button up, pos=(707,156)
51.4042 	EXP 	polygon: autoDraw = False
51.4042 	EXP 	polygon_2: autoDraw = True
51.6402 	DATA 	Keypress: space
51.6546 	EXP 	polygon: autoDraw = False
51.6546 	EXP 	polygon_2: autoDraw = False
52.0545 	EXP 	text: autoDraw = True
52.0545 	EXP 	textbox: autoDraw = True
52.7105 	DATA 	Keypress: num_7
52.9377 	DATA 	Keypress: num_7
53.7548 	DATA 	Mouse: Left button down, pos=(707,156)
53.7564 	EXP 	New trial (rep=0, index=5): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
53.7712 	EXP 	text: autoDraw = False
53.7712 	EXP 	textbox: autoDraw = False
53.7712 	EXP 	polygon: autoDraw = True
53.9734 	DATA 	Mouse:  Left button up, pos=(707,156)
54.7558 	EXP 	polygon_2: autoDraw = True
54.7733 	EXP 	polygon: autoDraw = False
55.0749 	DATA 	Keypress: space
55.0882 	EXP 	polygon: autoDraw = False
55.0882 	EXP 	polygon_2: autoDraw = False
55.7066 	DATA 	Keypress: num_4
55.7761 	EXP 	text: autoDraw = True
55.7761 	EXP 	textbox: autoDraw = True
55.7882 	DATA 	Keypress: num_5
55.8617 	DATA 	Keypress: num_6
56.6699 	DATA 	Mouse: Left button down, pos=(707,156)
56.6793 	EXP 	New trial (rep=0, index=6): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
56.6897 	EXP 	text: autoDraw = False
56.6897 	EXP 	textbox: autoDraw = False
56.6897 	EXP 	polygon: autoDraw = True
56.9067 	DATA 	Mouse:  Left button up, pos=(707,156)
57.6879 	EXP 	polygon_2: autoDraw = True
57.7047 	EXP 	polygon: autoDraw = False
58.1459 	DATA 	Keypress: space
58.1568 	EXP 	polygon: autoDraw = False
58.1568 	EXP 	polygon_2: autoDraw = False
58.5766 	EXP 	text: autoDraw = True
58.5766 	EXP 	textbox: autoDraw = True
59.3214 	DATA 	Keypress: num_8
59.4382 	DATA 	Keypress: num_7
59.5215 	DATA 	Keypress: num_4
60.3775 	DATA 	Mouse: Left button down, pos=(707,156)
60.3881 	EXP 	New trial (rep=0, index=7): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
60.4047 	EXP 	text: autoDraw = False
60.4047 	EXP 	textbox: autoDraw = False
60.4047 	EXP 	polygon: autoDraw = True
60.6107 	DATA 	Mouse:  Left button up, pos=(707,156)
61.3880 	EXP 	polygon_2: autoDraw = True
61.4047 	EXP 	polygon: autoDraw = False
62.9288 	DATA 	Keypress: space
62.9560 	EXP 	polygon: autoDraw = False
62.9560 	EXP 	polygon_2: autoDraw = False
63.9757 	EXP 	text: autoDraw = True
63.9757 	EXP 	textbox: autoDraw = True
64.2277 	DATA 	Keypress: num_3
64.3786 	DATA 	Keypress: num_1
65.2883 	DATA 	Mouse: Left button down, pos=(707,156)
65.2897 	EXP 	New trial (rep=0, index=8): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
65.3045 	EXP 	text: autoDraw = False
65.3045 	EXP 	textbox: autoDraw = False
65.3045 	EXP 	polygon: autoDraw = True
65.5072 	DATA 	Mouse:  Left button up, pos=(707,156)
66.3049 	EXP 	polygon: autoDraw = False
66.3049 	EXP 	polygon_2: autoDraw = True
66.8243 	DATA 	Keypress: space
66.8378 	EXP 	polygon: autoDraw = False
66.8378 	EXP 	polygon_2: autoDraw = False
67.8404 	EXP 	text: autoDraw = True
67.8404 	EXP 	textbox: autoDraw = True
68.0056 	DATA 	Keypress: num_7
68.1494 	DATA 	Keypress: num_8
69.0964 	DATA 	Mouse: Left button down, pos=(707,156)
69.1065 	EXP 	New trial (rep=0, index=9): {'delay': 0.7, 'freq': 400, 'condition': 'unexp'}
69.1211 	EXP 	text: autoDraw = False
69.1211 	EXP 	textbox: autoDraw = False
69.1211 	EXP 	polygon: autoDraw = True
69.3243 	DATA 	Mouse:  Left button up, pos=(707,156)
70.1211 	EXP 	polygon: autoDraw = False
70.1211 	EXP 	polygon_2: autoDraw = True
70.6124 	DATA 	Keypress: space
70.6235 	EXP 	polygon: autoDraw = False
70.6235 	EXP 	polygon_2: autoDraw = False
71.6271 	EXP 	text: autoDraw = True
71.6271 	EXP 	textbox: autoDraw = True
71.9537 	DATA 	Keypress: num_4
71.9618 	DATA 	Keypress: num_5
73.1614 	DATA 	Keypress: num_6
73.8784 	DATA 	Mouse: Left button down, pos=(707,156)
73.8895 	EXP 	New trial (rep=0, index=10): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
73.9048 	EXP 	text: autoDraw = False
73.9048 	EXP 	textbox: autoDraw = False
73.9048 	EXP 	polygon: autoDraw = True
74.1073 	DATA 	Mouse:  Left button up, pos=(707,156)
74.9049 	EXP 	polygon: autoDraw = False
74.9049 	EXP 	polygon_2: autoDraw = True
75.8757 	DATA 	Keypress: space
75.8886 	EXP 	polygon: autoDraw = False
75.8886 	EXP 	polygon_2: autoDraw = False
76.2928 	EXP 	text: autoDraw = True
76.2928 	EXP 	textbox: autoDraw = True
76.8290 	DATA 	Keypress: num_1
77.0618 	DATA 	Keypress: num_0
77.7116 	DATA 	Mouse: Left button down, pos=(707,156)
77.7236 	EXP 	New trial (rep=0, index=11): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
77.7382 	EXP 	text: autoDraw = False
77.7382 	EXP 	textbox: autoDraw = False
77.7382 	EXP 	polygon: autoDraw = True
77.9246 	DATA 	Mouse:  Left button up, pos=(707,156)
78.7229 	EXP 	polygon_2: autoDraw = True
78.7400 	EXP 	polygon: autoDraw = False
79.0589 	DATA 	Keypress: space
79.0718 	EXP 	polygon: autoDraw = False
